rowname,sum_importance,featID
1437_279.1346_2.34,0.023697457479081,1437
1438_192.0659_2.33,0.011306539644508853,1438
1439_151.0757_2.31,0.06696286283810338,1439
1440_319.1267_2.34,0.022725335966458336,1440
1441_146.0603_2.34,0.01804364601580257,1441
1442_214.0479_2.34,0.021805733003185047,1442
1443_237.1703_2.35,0.06457571270546278,1443
1445_174.0554_2.34,0.04784000535249229,1445
1446_289.098_2.34,0.0299215920700818,1446
1448_340.1762_2.35,0.039251444225792353,1448
1449_436.2542_2.37,0.025917447784597265,1449
144_116.1072_0.24,0.033242824033149154,144
1454_222.1342_2.32,0.07358799926065901,1454
1455_211.1333_2.51,0.037897329984868375,1455
1460_153.055_2.37,0.03137728560066082,1460
1461_230.1758_2.42,0.05215002846019033,1461
1462_487.2436_2.37,0.01788340669631131,1462
1464_458.2662_2.35,0.02267067115990427,1464
1466_326.1969_2.35,0.025001964139727807,1466
1467_302.1504_2.36,0.042762295170040286,1467
1468_266.1028_2.38,0.01963636291907906,1468
1469_783.4403_2.37,0.027987607988138506,1469
146_131.1182_0.23,0.014637659930395397,146
1470_182.1292_2.36,0.021337091381681647,1470
1471_428.19_2.38,0.023424795478186388,1471
1472_174.1128_2.37,0.051647691658600586,1472
1474_227.0899_2.36,0.0716232087909005,1474
1475_336.6956_2.37,0.03873795961606906,1475
1476_297.0164_2.37,0.03545305237146825,1476
1477_198.1128_2.37,0.016310581700179648,1477
1479_315.0046_2.38,0.016851858276462187,1479
147_184.0644_0.23,0.04991612453339723,147
1483_290.1394_2.37,0.019502182696662068,1483
1484_205.1076_2.37,0.07597799938017477,1484
1487_372.2238_2.37,0.0634880757060084,1487
148_244.0799_0.24,0.043118643334564735,148
1490_293.0226_2.38,0.03562075723952251,1490
1492_538.2232_2.39,0.023061906062510164,1492
1493_208.0949_2.38,0.041007512781281646,1493
1494_326.1816_2.39,0.00833407085031648,1494
1495_531.3164_2.4,0.03319385275203075,1495
1498_796.9722_2.4,0.026437850588062136,1498
149_132.077_0.23,0.05059924789083613,149
1502_186.1128_2.39,0.009374817405766908,1502
1504_329.1697_2.4,0.03219255795236618,1504
1506_166.1231_2.39,0.04209444171847236,1506
1511_149.0964_2.39,0.025471126404711185,1511
1512_203.1281_2.39,0.02720696615987899,1512
1513_401.1905_2.39,0.016318864700911935,1513
1515_335.1499_2.38,0.03439346834978328,1515
1517_270.1319_2.4,0.04319592189009919,1517
1518_170.118_2.41,0.03645875632525066,1518
1519_328.2338_2.4,0.06836097988700332,1519
1520_248.1503_2.38,0.04466516724654198,1520
1521_291.1642_2.4,0.03061190931377212,1521
1525_311.2072_2.4,0.06521059711801015,1525
1526_493.2821_2.41,0.0017974439601427402,1526
1527_127.112_2.39,0.025672825750414904,1527
1529_167.107_2.41,0.0383230429669946,1529
1530_302.1241_2.41,0.019818166775457134,1530
1531_253.1805_2.41,0.028577099827525997,1531
1532_337.1878_2.42,0.018167147725793316,1532
1533_276.1588_2.41,0.01838398624043002,1533
1534_259.0171_2.42,0.04374994096732174,1534
1537_235.17_2.41,0.02750782914630955,1537
1538_223.1699_2.41,0.02250720807188715,1538
153_227.1258_0.23,0.022672337573355624,153
1541_311.1837_2.41,0.011396744775543557,1541
1542_196.0966_2.4,0.025548446045171373,1542
1545_307.0794_2.41,0.029062230434019877,1545
1548_399.1928_2.4,0.009335226014473532,1548
1549_193.1228_2.4,0.035563479527366604,1549
1550_271.1912_2.42,0.030127127663932378,1550
1551_270.08_2.42,0.01871418171389746,1551
1553_226.1443_2.4,0.011779468135548312,1553
1556_141.0913_2.42,0.07611650025289322,1556
1558_181.084_2.43,0.07124173697988556,1558
1559_159.102_2.43,0.07471292516389488,1559
1560_249.1103_2.45,0.03297091458076823,1560
1561_283.0372_2.43,0.04319237147529087,1561
1562_174.0917_2.43,0.02051662149767883,1562
1563_279.1712_2.43,0.040631677771008776,1563
1564_286.1192_2.41,0.017692755565511774,1564
1566_301.0252_2.43,0.02587524389394548,1566
1569_279.0433_2.43,0.02579686246424796,1569
1571_413.7329_2.47,0.03192337625955184,1571
1573_154.123_2.44,0.011179413048750546,1573
1575_402.2708_2.44,0.07554725309509425,1575
1576_227.1286_2.47,0.025716129270285933,1576
1577_197.1288_2.44,0.02147217090222784,1577
1582_172.1336_2.44,0.019286123099440253,1582
1583_410.0686_2.45,0.04885522877507071,1583
1584_215.1395_2.44,0.014219374669547515,1584
1585_255.1323_2.46,0.006691208615569082,1585
1587_873.1689_2.44,0.018267717465466987,1587
1588_208.0972_2.47,0.053267430037948954,1588
1589_211.1445_2.45,0.03941913783781217,1589
158_300.1298_0.23,0.031524951920039956,158
1590_228.1235_2.44,0.04618445999588219,1590
1594_497.1347_2.45,0.014349495255953203,1594
1596_519.1165_2.46,0.023769066733091697,1596
1597_248.0899_2.45,0.031082231051501676,1597
1599_258.2071_2.39,0.005403545525566645,1599
159_101.06_0.23,0.013342670944170696,159
1600_257.1369_2.5,0.018151710026851148,1600
1601_251.1375_2.47,0.016388931106747114,1601
1602_388.0866_2.45,0.03988863085821683,1602
1604_196.0948_2.4,0.034758268346942144,1604
1605_342.1919_2.43,0.01809607403296768,1605
1606_164.071_2.45,0.04662520339272641,1606
1607_246.1707_2.53,0.06928292852258981,1607
1612_342.2132_2.46,0.04904384368571786,1612
1613_174.1128_2.45,0.029530205864935308,1613
1619_243.1709_2.46,0.010991709078806918,1619
161_220.1187_0.26,0.01688083305857686,161
1621_217.1918_2.47,0.03898870976036753,1621
1622_121.1014_2.43,0.034340392567662116,1622
1623_191.1071_2.46,0.008842575931356657,1623
1626_439.1009_2.58,0.04418204057708353,1626
1628_277.1669_2.44,0.028149084375601985,1628
1629_292.1722_2.44,0.01927472230958859,1629
162_242.1006_0.27,0.02622343664139796,162
1630_195.1384_2.47,0.03643619649473488,1630
1631_135.1171_2.47,0.029770404663576767,1631
1632_248.1863_2.45,0.04400161271834975,1632
1633_213.1491_2.48,0.010809045812987514,1633
1634_417.1188_2.5,0.03421398443138676,1634
1635_431.0981_2.48,0.04878625701878753,1635
1636_269.1754_2.43,0.021759235729648312,1636
1639_276.1711_2.49,0.020939489421244975,1639
163_177.0075_0.23,0.02620380437692043,163
1641_352.258_2.51,0.03659371106141582,1641
1642_480.2272_2.49,0.024374253629609318,1642
1643_155.107_2.49,0.01607048048179784,1643
1644_416.2501_2.49,0.05948004497136522,1644
1647_262.1657_2.48,0.024999014084818402,1647
1648_442.2712_2.49,0.03950742452502068,1648
1649_464.2532_2.49,0.02039493157992308,1649
164_116.0709_0.27,0.043170111221594615,164
1650_278.1502_2.5,0.03966172789540934,1650
1651_820.8701_2.49,0.03901550042478405,1651
1653_357.1528_2.49,0.024683209204957736,1653
1655_130.0653_2.5,0.03959543920156748,1655
1656_233.0926_2.5,0.03428148445056059,1656
1657_255.0747_2.5,0.051337717663608326,1657
1659_281.1966_2.5,0.04028340344277369,1659
165_154.0979_0.24,0.042840635065936286,165
1660_165.1027_2.51,0.01740215395740146,1660
1661_199.1309_2.5,0.05206308006879064,1661
1662_330.2761_2.51,0.021434418577429032,1662
1663_333.1343_2.49,0.0241594021828918,1663
166_136.0621_0.27,0.05537535458350565,166
1670_463.0879_2.51,0.030730848637367133,1670
1672_151.0757_2.39,0.05900233215767273,1672
1676_230.1392_2.51,0.02056934887352676,1676
1678_245.1391_2.53,0.04175934524684631,1678
1680_241.1053_2.66,0.05290395616090513,1680
1682_372.2602_2.52,0.07387394368735505,1682
1684_230.1182_2.57,0.01610019798582053,1684
1685_252.1212_2.52,0.003923206235974204,1685
1686_229.1441_2.52,0.0213970342701432,1686
1687_251.1262_2.52,0.014918734376045285,1687
1688_209.1177_2.46,0.01929966680291477,1688
168_132.1133_0.25,0.022924925012164435,168
1691_472.2818_2.53,0.03085855564237934,1691
1694_770.346_2.52,0.03668616592672641,1694
1695_446.297_2.53,0.08008860471401147,1695
1697_240.1599_2.53,0.042888591208589656,1697
1698_821.1354_2.55,0.032289488658447385,1698
1701_297.1453_2.54,0.020265796608507625,1701
1702_494.2639_2.53,0.020042790889321163,1702
1705_219.0611_2.54,0.07817197023851273,1705
1706_197.0788_2.54,0.06721516764217031,1706
1708_461.1087_2.53,0.008388301557967565,1708
1709_231.1359_2.54,0.020641699655244008,1709
1711_260.1863_2.54,0.036850066592387064,1711
1712_319.127_2.48,0.034192552344419286,1712
1713_316.2125_2.52,0.017053363746857064,1713
1714_201.1125_2.62,0.02874543581917958,1714
1715_226.1443_2.51,0.009902566705683517,1715
1720_358.2822_2.57,0.012623453881975704,1720
1721_266.1379_2.6,0.02666786218709994,1721
1722_179.1071_2.56,0.06566736996453498,1722
1723_563.2117_2.55,0.036117692624203473,1723
1725_243.1234_2.56,0.03444495445257949,1725
1726_265.1052_2.55,0.01413215346402613,1726
1727_246.1341_2.62,0.009862530332861177,1727
1728_433.1139_2.55,0.0401173301240831,1728
1729_289.1765_2.49,0.046265535114398286,1729
1730_238.1442_2.54,0.02614114673567971,1730
1731_260.15_2.56,0.030748621196803404,1731
1732_318.1809_2.57,0.05379944647655229,1732
1733_374.1609_2.49,0.04472453644759486,1733
1735_267.1213_2.51,0.00853284605983583,1735
1741_182.1907_2.57,0.023239484042752605,1741
1745_386.2395_2.58,0.06859227218871587,1745
1750_311.0703_2.58,0.01483792820295905,1750
1751_369.1529_2.58,0.04045833378242357,1751
1752_217.1077_2.59,0.038819580622013586,1752
1754_130.123_2.59,0.019179887639823492,1754
1755_313.1551_2.59,0.026946895193610224,1755
1756_294.1921_2.59,0.04572302091910553,1756
1759_893.4913_2.56,0.029842099548464424,1759
1763_207.1595_2.61,0.04751358231920473,1763
1764_344.2556_2.6,0.04939159436302781,1764
1766_181.1705_2.65,0.039909226796801915,1766
1769_516.118_2.61,0.02370106855512982,1769
1770_242.1392_2.63,0.02454297270005278,1770
1771_490.3233_2.61,0.07595117243592733,1771
1772_416.2864_2.61,0.0754287284364683,1772
1775_342.2496_2.62,0.06190224329844454,1775
1777_299.111_2.59,0.03747502633489626,1777
1779_202.123_2.62,0.04998872478505477,1779
1782_202.1441_2.67,0.06898449897219866,1782
1785_344.2076_2.63,0.008763810080816845,1785
1786_371.1686_2.62,0.024856604337586557,1786
1787_348.185_2.65,0.0333296055207087,1787
1788_366.1767_2.64,0.0211754467719375,1788
1791_257.0903_2.64,0.03853176201003802,1791
1792_268.1548_2.66,0.012080108987056406,1792
1793_235.1083_2.64,0.045468966742382926,1793
1794_193.05_2.64,0.022418581626433957,1794
1798_220.0644_2.65,0.023563830288559122,1798
1799_495.1167_2.66,0.02470368256800048,1799
179_245.1502_0.37,0.01829267734711197,179
1800_473.1348_2.65,0.026331306995728124,1800
1801_217.1553_2.65,0.032565984099203055,1801
1802_460.2218_2.66,0.027650083590115938,1802
1803_271.0607_2.66,0.03618428187767779,1803
1805_438.2399_2.65,0.025296505460936137,1805
1808_230.0793_2.66,0.01219560602437009,1808
1809_208.0973_2.65,0.052725975703372556,1809
180_165.1027_0.24,0.021922439385970716,180
1810_335.1645_2.66,0.04323688365075226,1810
1814_299.0916_2.63,0.031844916893466774,1814
1816_205.1011_2.66,0.025998727014504775,1816
1819_473.2408_2.67,0.022927907219051396,1819
181_121.0722_0.24,0.03768724039616623,181
1820_357.1474_2.66,0.032368811119581495,1820
1825_219.1233_2.67,0.06977215052437172,1825
1826_230.1182_2.67,0.016505162462923294,1826
1828_201.1125_2.68,0.06620405298697836,1828
1829_264.1211_2.66,0.026105655464012813,1829
182_175.1193_0.21,0.03288549468114201,182
1831_236.1498_2.64,0.057318290641112116,1831
1832_792.4004_2.67,0.016242722743962528,1832
1834_460.3126_2.69,0.07344119219286624,1834
1835_267.1581_2.64,0.009955562714668588,1835
1836_270.0855_2.67,0.017602772896992084,1836
1837_399.1425_2.72,0.025774065447844018,1837
1838_751.7514_2.57,0.041571781639993685,1838
1839_241.1053_2.7,0.06386584358625037,1839
183_186.0878_0.27,0.017616390108989348,183
1840_431.0981_2.57,0.01923642895850846,1840
1841_169.1227_2.65,0.04199214224185087,1841
1845_452.156_2.69,0.024952110230125203,1845
1847_203.1436_2.7,0.040098552554769684,1847
