ID,comp1,GroupContrib,importance,featID
3340_356.2807_4.27,1.175829883343806,Ctns gene knockout_12,-0.020811963334725566,3340
3741_278.1181_4.81,1.1742056119522664,Ctns gene knockout_12,-0.02078321404273595,3741
856_419.0549_1.25,1.1736316842681112,Ctns gene knockout_12,-0.020773055632842968,856
4270_179.1435_5.44,1.173246646107434,Ctns gene knockout_12,-0.020766240531274283,4270
3443_329.1734_4.41,1.172441775383268,wild type control_12,0.020751994473882974,3443
1409_343.1309_2.3,1.172332993960326,Ctns gene knockout_12,-0.020750069063568233,1409
723_197.069_0.93,1.1711066238689165,Ctns gene knockout_12,-0.020728362548247635,723
3950_279.2327_5.08,1.1709076068528095,Ctns gene knockout_12,-0.020724839985246917,3950
1121_190.0502_1.87,1.1706972562564266,Ctns gene knockout_12,-0.02072111682004983,1121
1548_399.1928_2.4,1.1701078468971953,wild type control_12,0.020710684387478393,1548
4183_390.3222_5.4,1.168241365106367,Ctns gene knockout_12,-0.02067764801789304,4183
3433_313.322_4.43,1.1675827719312588,Ctns gene knockout_12,-0.020665991045054524,3433
329_182.1293_0.39,1.167465239266037,Ctns gene knockout_12,-0.02066391073943049,329
100_156.0771_0.22,1.1660226550660817,wild type control_12,0.020638377275872526,100
1479_315.0046_2.38,1.1656609879044237,Ctns gene knockout_12,-0.020631975836502406,1479
3759_573.4096_4.83,1.1655613513997147,Ctns gene knockout_12,-0.020630212289485802,3759
3845_320.2571_5.06,1.1648398244598899,Ctns gene knockout_12,-0.020617441401086584,3845
2856_347.1475_3.67,1.1636831097724851,Ctns gene knockout_12,-0.020596967773052446,2856
1269_209.0789_2.18,1.1636666372041933,Ctns gene knockout_12,-0.020596676211754185,1269
2492_286.0799_3.3,1.1633499217613665,Ctns gene knockout_12,-0.020591070409182722,2492
5371_445.3689_7.9,1.1608439552578436,Ctns gene knockout_12,-0.02054671528287733,5371
5405_427.3793_7.92,1.1605637257045567,Ctns gene knockout_12,-0.020541755273550358,5405
3918_351.254_5.01,1.1586597944466224,Ctns gene knockout_12,-0.020508056055582466,3918
4552_323.259_5.77,1.158563377308565,Ctns gene knockout_12,-0.020506349490737912,4552
758_187.1809_0.99,1.1584997876382512,Ctns gene knockout_12,-0.020505223965773985,758
870_144.0811_1.41,1.1570112008607385,Ctns gene knockout_12,-0.020478876265419534,870
4505_342.2648_5.84,1.1556180265504379,Ctns gene knockout_12,-0.020454217347428433,4505
3529_383.2779_4.52,1.1552458993037062,Ctns gene knockout_12,-0.020447630766559435,3529
5214_540.5363_7.36,1.1552004500132316,Ctns gene knockout_12,-0.020446826322838153,5214
803_298.0975_1.11,1.1527434430146979,Ctns gene knockout_12,-0.02040333777037746,803
502_222.08_0.53,1.1525878981692388,Ctns gene knockout_12,-0.02040058465645643,502
1475_336.6956_2.37,1.1511729218634086,Ctns gene knockout_12,-0.02037553984732749,1475
2042_562.3448_2.87,1.151038452733905,Ctns gene knockout_12,-0.020373159769535184,2042
