rowname,sum_importance,featID
1530_302.1241_2.41,0.12943237074498878,1530
1531_253.1805_2.41,0.2711702943537887,1531
1532_337.1878_2.42,0.16447430624236464,1532
1533_276.1588_2.41,0.15724070735766255,1533
1534_259.0171_2.42,0.12757729086502548,1534
1537_235.17_2.41,0.27178150411586594,1537
1538_223.1699_2.41,0.2588986849791548,1538
153_227.1258_0.23,0.15306004267493115,153
1541_311.1837_2.41,0.23878601312361766,1541
1542_196.0966_2.4,0.16797849921120922,1542
1545_307.0794_2.41,0.13119033058308113,1545
1548_399.1928_2.4,0.10610272791677125,1548
1549_193.1228_2.4,0.20663580085748132,1549
1550_271.1912_2.42,0.23189084523137338,1550
1551_270.08_2.42,0.11959905254988575,1551
1553_226.1443_2.4,0.1296249966380764,1553
1556_141.0913_2.42,0.11912238123603454,1556
1558_181.084_2.43,0.13306563420777076,1558
1559_159.102_2.43,0.1543576638602649,1559
1560_249.1103_2.45,0.1775834163480226,1560
1561_283.0372_2.43,0.13116386298541866,1561
1562_174.0917_2.43,0.15221766585682794,1562
1563_279.1712_2.43,0.12701965021936004,1563
1564_286.1192_2.41,0.1253600021820687,1564
1566_301.0252_2.43,0.13956286160045986,1566
1569_279.0433_2.43,0.13337664014200562,1569
1571_413.7329_2.47,0.11824430293264553,1571
1573_154.123_2.44,0.10801279823393764,1573
1575_402.2708_2.44,0.1809560399372374,1575
1576_227.1286_2.47,0.22871508046609804,1576
1577_197.1288_2.44,0.11245359026605548,1577
1582_172.1336_2.44,0.1606772785438952,1582
1583_410.0686_2.45,0.14976373295887183,1583
1584_215.1395_2.44,0.1664820119539901,1584
1585_255.1323_2.46,0.107692090021389,1585
1587_873.1689_2.44,0.1654512932766576,1587
1588_208.0972_2.47,0.14696665131873127,1588
1589_211.1445_2.45,0.29481175373903457,1589
158_300.1298_0.23,0.1599780532985786,158
1590_228.1235_2.44,0.1408638698340115,1590
1594_497.1347_2.45,0.13670523640780044,1594
1596_519.1165_2.46,0.1351405437801125,1596
1597_248.0899_2.45,0.15175010560373536,1597
1599_258.2071_2.39,0.23358410246315622,1599
159_101.06_0.23,0.16773333157287118,159
1600_257.1369_2.5,0.1646055154274109,1600
1601_251.1375_2.47,0.14465620815093588,1601
1602_388.0866_2.45,0.12619607767350738,1602
1604_196.0948_2.4,0.15826008198912755,1604
1605_342.1919_2.43,0.15167132148911835,1605
1606_164.071_2.45,0.20814027602497168,1606
1607_246.1707_2.53,0.14978082906453524,1607
1612_342.2132_2.46,0.10142794219722506,1612
1613_174.1128_2.45,0.17423901171235442,1613
1619_243.1709_2.46,0.13368487056145742,1619
161_220.1187_0.26,0.12887835184759772,161
1621_217.1918_2.47,0.14366321987371303,1621
1622_121.1014_2.43,0.12749591711391658,1622
1623_191.1071_2.46,0.14598910326090528,1623
1626_439.1009_2.58,0.1457704567356765,1626
1628_277.1669_2.44,0.15693727831375315,1628
1629_292.1722_2.44,0.15013266425621605,1629
162_242.1006_0.27,0.19820375326755726,162
1630_195.1384_2.47,0.23771730439522024,1630
1631_135.1171_2.47,0.24492777874547544,1631
1632_248.1863_2.45,0.22448528011386773,1632
1633_213.1491_2.48,0.23514541264230873,1633
1634_417.1188_2.5,0.11698075405057963,1634
1635_431.0981_2.48,0.11218750986388523,1635
1636_269.1754_2.43,0.24958864088187974,1636
1639_276.1711_2.49,0.1731255075164852,1639
163_177.0075_0.23,0.14403190029171925,163
1641_352.258_2.51,0.17835339592384253,1641
1642_480.2272_2.49,0.19628272932522958,1642
1643_155.107_2.49,0.10422241112287216,1643
